First Name,Last Name,Image,School,Source
Brian,Raney,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UsTyruEAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=UsTyruEAAAAJ
Kevin,Karplus,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X1LtPGcAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=X1LtPGcAAAAJ
David M.,Smith,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h80eydUAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=h80eydUAAAAJ
Francis,Nimmo,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=qtAMp0MAAAAJ
Gary,Griggs,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PCczXC0AAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=PCczXC0AAAAJ
Carlos,Dobkin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=K-r-RFIAAAAJ
Andrew Kenneth,Bradshaw,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Y8qP8v4AAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Y8qP8v4AAAAJ
Grant,Hartzog,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=FnOFeqkAAAAJ
Peter,Alvaro,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TKSjVTUAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=TKSjVTUAAAAJ
Needhi,Bhalla,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=P1Y1cesAAAAJ
Samuel H,Vohr,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8B6SdUUAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=8B6SdUUAAAAJ
Donka,Farkas,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=fGEVOq0AAAAJ
David,Deamer,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2RoLRE8AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=2RoLRE8AAAAJ
Margaret A.,Gibson,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=-TKtbM8AAAAJ
Bruce,Margon,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=XNukZFUAAAAJ
Rebecca,Covarrubias,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ds82BoUAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ds82BoUAAAAJ
Ryan J.,Foley,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=GcQ2_YUAAAAJ
Edward C.,Warburton,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Cyqp_i0AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Cyqp_i0AAAAJ
Robert,Lund,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=0lyZ67sAAAAJ
Gabriel Hugh,Elkaim,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-LARUWAAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=-LARUWAAAAAJ
Piero,Madau,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0wHAksEAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=0wHAksEAAAAJ
Burney Le,Boeuf,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aCi-zBkAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=aCi-zBkAAAAJ
Audrie,Lin,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KQzcvUoAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=KQzcvUoAAAAJ
David,Haussler,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=S2OjOvYAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=S2OjOvYAAAAJ
Cihang,Xie,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X3vVZPcAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=X3vVZPcAAAAJ
william t,sullivan,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=HBtUqDIAAAAJ
Barry,Sinervo,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=okwuU2kAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=okwuU2kAAAAJ
Weixin,Cheng,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Ir4oq7kAAAAJ
Maria Puig de la,Bellacasa,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aGUBjm0AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=aGUBjm0AAAAJ
Marco,Rolandi,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EMhehKQAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=EMhehKQAAAAJ
Chris,Benner,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rRYzTFcAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=rRYzTFcAAAAJ
Jeffrey,Bury,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=daGOGj0AAAAJ
Anthony,Aguirre,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=2xHWUiAAAAAJ
John N,Thompson,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YiPJ3kwAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=YiPJ3kwAAAAJ
Joanna L.,Kelley,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yC1VjzwAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=yC1VjzwAAAAJ
shelly,grabe,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=6lex1awAAAAJ
Xin Eric,Wang,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YjqluE0AAAAJ&citpid=9,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=YjqluE0AAAAJ
Sung Mo,Kang,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yJB9y2QAAAAJ&citpid=22,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=yJB9y2QAAAAJ
Quentin,Williams,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cxYnXawAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=cxYnXawAAAAJ
Herman,Gray,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=oURnj8IAAAAJ
Heather,Savage,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eO_ov1wAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=eO_ov1wAAAAJ
Elliot,Aronson,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6upYdlAAAAAJ&citpid=7,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=6upYdlAAAAAJ
Yuyin,Zhou,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eiqVLC0AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=eiqVLC0AAAAJ
Holger,Schmidt,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LaXuCz0AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=LaXuCz0AAAAJ
Karen H,Miga,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=I_VwQsEAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=I_VwQsEAAAAJ
Margarita,Azmitia,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0N31ggoAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=0N31ggoAAAAJ
Beth,Shapiro,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8Mv9l1oAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=8Mv9l1oAAAAJ
Susan,Schwartz,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=a5jBUd0AAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=a5jBUd0AAAAJ
Jonathan,Fortney,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ybs3anYAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ybs3anYAAAAJ
Ilan,Benjamin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Hp31uQYAAAAJ
"Jeremy Hourigan,",Professor,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=YtLZ8gwAAAAJ
Arthur P.,Ramirez,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=I2GPdpkAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=I2GPdpkAAAAJ
Adina,Paytan,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hy0MUEYAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=hy0MUEYAAAAJ
César,Rojas-Bravo,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=FLtV3RcAAAAJ
