First Name,Last Name,Image,School,Source
Abbas,Razaghpanah,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WMx6dRQAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=WMx6dRQAAAAJ
Jerome,Engel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ih_nVCsAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Ih_nVCsAAAAJ
Shengchao,Liu,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=F1ws3XUAAAAJ
Yan,Wang,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=nwn8bjoAAAAJ
Jonathan S.,Maltz,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nLDzUGUAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=nLDzUGUAAAAJ
Supreet,Kaur,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=S7kWmdkAAAAJ
Antoine,Koehl,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=xbmy_1oAAAAJ
Sehoon,Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zQABr7QAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=zQABr7QAAAAJ
Christoph,Hermann,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m09EllkAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=m09EllkAAAAJ
Alane,Suhr,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=daslsUkAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=daslsUkAAAAJ
Zichao,Ye,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HvcCKEcAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=HvcCKEcAAAAJ
Sandip,Panesar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=j1hYoM8AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=j1hYoM8AAAAJ
Donggyu,Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=u1cjPscAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=u1cjPscAAAAJ
Laura Rose,Croft,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=bUm3LcgAAAAJ
Nancy H Liu,PhD,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Kqe6qNoAAAAJ
Lisa,Felberg,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=VVmiZTQAAAAJ
Yihan,Xiao,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=S3fZJyoAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=S3fZJyoAAAAJ
Michael,Chen,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=y_nJvgYAAAAJ
Jianbo,Jin,N/A,UC Berkeley,https://scholar.google.com/citations?hl=en&user=SyybV1oAAAAJ
