First Name,Last Name,Image,School,Source
Francesco,Bullo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=stCtR0QAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=stCtR0QAAAAJ
Nelson,Phillips,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=z_A4SqoAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=z_A4SqoAAAAJ
Thuc-Quyen,Nguyen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4vCYjQ4AAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=4vCYjQ4AAAAJ
Ronald E,Rice,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=52CCxxEAAAAJ
Bruce H.,Lipshutz,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=lCRPnLIAAAAJ
James P.,Kennett,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=exIxX5cAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=exIxX5cAAAAJ
Herbert,Waite,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=v3zMBlEAAAAJ
Hang,Yu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KY3ZroMAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=KY3ZroMAAAAJ
Linda,Petzold,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=6IxWYR0AAAAJ
Gary T.,Horowitz,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=kJKvT4kAAAAJ
Douglas,Burbank,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=Y_DNpx4AAAAJ
Dar A.,Roberts,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=v5VGkXMAAAAJ
Oliver,Chadwick,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=G8HrBaYAAAAJ
