First Name,Last Name,Image,School,Source
Srinivasa Rao,S,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VARlKZEAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=VARlKZEAAAAJ
Chao Qin,(秦超),https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=yuhbZ9AAAAAJ
Daniel K.,Thompson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pS7N324AAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=pS7N324AAAAJ
Youhong,Zeng,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=XjmPiKUAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=XjmPiKUAAAAJ
Daisy Verduzco,Reyes,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fzzUGWwAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=fzzUGWwAAAAJ
Laura,Beaster-Jones,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=aiNJ83kAAAAJ
Chelsea M,Coe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pYb6qocAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=pYb6qocAAAAJ
Russ,McBride,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8txlv8YAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=8txlv8YAAAAJ
Rowena,Gray,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=f_AFF_EAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=f_AFF_EAAAAJ
Xochitl A. Sosa,Vazquez,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=TAhsVDQAAAAJ
Michael C,Lun,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RA8YYKoAAAAJ&citpid=9,UC Merced,https://scholar.google.com/citations?hl=en&user=RA8YYKoAAAAJ
Bercem,Dutagaci,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MRNzPiIAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=MRNzPiIAAAAJ
Andrew K,King,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_X1PqSQAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=_X1PqSQAAAAJ
Tsai-Shien,Chen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jRsSebwAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=jRsSebwAAAAJ
Joseph,Rungee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=A3euynUAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=A3euynUAAAAJ
Rimei,Chen,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=R4msLnwAAAAJ
Ahmed Correa,Alvarez,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=ImhhuRwAAAAJ
Samuel,Chiovoloni,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SjJtN4AAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=SjJtN4AAAAAJ
Anil,Menon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LvQBbVcAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=LvQBbVcAAAAJ
Ma,Vang,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=nRngXEsAAAAJ
Theresa,Spezzano,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sjV081AAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=sjV081AAAAAJ
Yousef,Naranjani,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JAdXZoUAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=JAdXZoUAAAAJ
Ana Grace,Alvarado,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=B5UuYAQAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=B5UuYAQAAAAJ
Jeffrey S,Jenkins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zWAPL5AAAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=zWAPL5AAAAAJ
Jie,Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=f1Y7fwgAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=f1Y7fwgAAAAJ
Akshay D.,Paropkari,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AUeXi94AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=AUeXi94AAAAJ
"Jennifer M. Knothe,",Ph.D.,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nH0gYmEAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=nH0gYmEAAAAJ
Yi-Wen,Chen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PksDjvkAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=PksDjvkAAAAJ
Patrick,Sprenger,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8rHC0VQAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=8rHC0VQAAAAJ
