First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score,Filler,Image
Daniel, Craig,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Daniel_ Craig.jpg
Ariel, Winter,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Ariel_ Winter.jpg
Jamie, Lee Curtis,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jamie_ Lee Curtis.jpg
Kaley, Cuoco,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Kaley_ Cuoco.jpg
Lukita, Maxwell,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lukita_ Maxwell.jpg
Olivia, Colman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Olivia_ Colman.jpg
Julia, Roberts,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Julia_ Roberts.jpg
Milly, Alcock,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Milly_ Alcock.jpg
George, Clooney,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/George_ Clooney.jpg
Elizabeth, Mitchell,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Elizabeth_ Mitchell.jpg
Dylan, O'Brien,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Dylan_ O'Brien.jpg
Letitia, Wright,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Letitia_ Wright.jpg
Daisy, Edgar-Jones,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Daisy_ Edgar-Jones.jpg
Joanne, Whalley,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Joanne_ Whalley.jpg
Devan, Chandler Long,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Devan_ Chandler Long.jpg
Woody, Harrelson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Woody_ Harrelson.jpg
Martin, McDonagh,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Martin_ McDonagh.jpg
Chloe, Sevigny,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Chloe_ Sevigny.jpg
Lauren, Cohan,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lauren_ Cohan.jpg
Morena, Baccarin,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Morena_ Baccarin.jpg
Jason, Momoa,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jason_ Momoa.jpg
Nicole, Kidman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Nicole_ Kidman.jpg
James, Hong,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/James_ Hong.jpg
Rosamund, Pike,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rosamund_ Pike.jpg
Hayley, Atwell,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Hayley_ Atwell.jpg
Jack, Lowden,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jack_ Lowden.jpg
Lea, Thompson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lea_ Thompson.jpg
Merle, Dandridge,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Merle_ Dandridge.jpg
Charlie, Murphy,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Charlie_ Murphy.jpg
Halle, Bailey,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Halle_ Bailey.jpg
Gary, Oldman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Gary_ Oldman.jpg
Samantha, Morton,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Samantha_ Morton.jpg
Gal, Gadot,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Gal_ Gadot.jpg
Denise, Gough,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Denise_ Gough.jpg
Josh, Hartnett,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Josh_ Hartnett.jpg
Yvonne, Strahovski,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Yvonne_ Strahovski.jpg
Andrew, Buchan,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Andrew_ Buchan.jpg
Vin, Diesel,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Vin_ Diesel.jpg
Meghann, Fahy,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Meghann_ Fahy.jpg
Charlie, Hunnam,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Charlie_ Hunnam.jpg
Arnold, Schwarzenegger,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Arnold_ Schwarzenegger.jpg
Idris, Elba,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Idris_ Elba.jpg
Jonathan, Roumie,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jonathan_ Roumie.jpg
Hayley, Orrantia,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Hayley_ Orrantia.jpg
Corey, Stoll,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Corey_ Stoll.jpg
Hailee, Steinfeld,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Hailee_ Steinfeld.jpg
Amanda, Seyfried,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Amanda_ Seyfried.jpg
Nicholas, Hoult,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Nicholas_ Hoult.jpg
Jack, Nicholson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jack_ Nicholson.jpg
Polly, Draper,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Polly_ Draper.jpg
Alan, Ritchson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Alan_ Ritchson.jpg
John, Krasinski,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/John_ Krasinski.jpg
Josh, Duhamel,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Josh_ Duhamel.jpg
Paul, Dano,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Paul_ Dano.jpg
Adrien, Brody,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Adrien_ Brody.jpg
Blake, Lively,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Blake_ Lively.jpg
Michael, Stuhlbarg,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Michael_ Stuhlbarg.jpg
Jason, Bateman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jason_ Bateman.jpg
Jennifer, Lopez,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jennifer_ Lopez.jpg
Peter, Stormare,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Peter_ Stormare.jpg
Kristen, Bell,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Kristen_ Bell.jpg
Shantel, VanSanten,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Shantel_ VanSanten.jpg
Abigail, Breslin,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Abigail_ Breslin.jpg
Lamar, Johnson,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lamar_ Johnson.jpg
Sarah, Michelle Gellar,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Sarah_ Michelle Gellar.jpg
David, Fincher,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/David_ Fincher.jpg
Carey, Mulligan,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Carey_ Mulligan.jpg
Sheila, Carrasco,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Sheila_ Carrasco.jpg
Patrick, Stewart,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Patrick_ Stewart.jpg
Jonah, Hauer-King,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jonah_ Hauer-King.jpg
Oscar, Isaac,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Oscar_ Isaac.jpg
Amber, Heard,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Amber_ Heard.jpg
Helena, Bonham Carter,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Helena_ Bonham Carter.jpg
Alicia, Silverstone,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Alicia_ Silverstone.jpg
Hero, Fiennes Tiffin,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Hero_ Fiennes Tiffin.jpg
Rita, Moreno,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Rita_ Moreno.jpg
Jen, Landon,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jen_ Landon.jpg
Caroline, Ford,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Caroline_ Ford.jpg
Chris, Evans,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Chris_ Evans.jpg
Wes, Bentley,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Wes_ Bentley.jpg
Hugh, Jackman,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Hugh_ Jackman.jpg
Nick, Nolte,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Nick_ Nolte.jpg
Danai, Gurira,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Danai_ Gurira.jpg
Sally, Field,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Sally_ Field.jpg
Gina, Carano,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Gina_ Carano.jpg
Jena, Malone,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Jena_ Malone.jpg
Lilli, Kay,,,,,,,C:\Users\2alex\OneDrive\Documents\GitHub\Ethnicity-Inference-2022\ImDB Webcrawling\ImDB Photos/Lilli_ Kay.jpg
