First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score,Filler,Image
Cavan,Biggio,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Cavan_Biggio.jpg
Jake,Bird,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Jake_Bird.jpg
Ty,Blach,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Ty_Blach.jpg
Paul,Blackburn,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Paul_Blackburn.jpg
Charlie,Blackmon,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Charlie_Blackmon.jpg
Dairon,Blanco,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Dairon_Blanco.jpg
Ronel,Blanco,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Ronel_Blanco.jpg
Travis,Blankenhorn,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Travis_Blankenhorn.jpg
JJ,Bleday,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/JJ_Bleday.jpg
Richard,Bleier,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Richard_Bleier.jpg
Xander,Bogaerts,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Xander_Bogaerts.jpg
Alec,Bohm,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Alec_Bohm.jpg
Skye,Bolt,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Skye_Bolt.jpg
Ryan,Borucki,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Ryan_Borucki.jpg
David,Bote,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/David_Bote.jpg
Sean,Bouchard,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Sean_Bouchard.jpg
Brad,Boxberger,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Brad_Boxberger.jpg
Matthew,Boyd,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Matthew_Boyd.jpg
Silvino,Bracho,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Silvino_Bracho.jpg
Kyle,Bradish,,,,,,,C:/MAVACResearchMugizi/Winter2023/mlbWebscraping/CroppedMLBPlayers/Kyle_Bradish.jpg
