First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
Ian Anderson,,0.29912105202674866,0.0018288918072357774,0.27610861766152084,0.4229414388537407,Other
Ian Gibaut,,0.26149529218673706,0.0027040468994528055,0.5898589212447405,0.14594172686338425,Asian
Ian Hamilton,,0.13487154245376587,0.0010334004182368517,0.8428644269588403,0.02123062964528799,Asian
Ian Happ,,0.44942739605903625,0.0019350979709997773,0.4029094511643052,0.14572807401418686,White
Ian Kennedy,,0.6928844451904297,0.004979975987225771,0.09662785450927913,0.2055077627301216,White
Isiah Kiner-Falefa,,0.00046497624134644866,8.130643982440233e-05,0.998844703051418,0.000608998798270477,Asian
Iv�n Herrera,,0.0014206846244633198,0.9420645236968994,0.0089199939975515,0.047594818512152415,Black
J.D. Davis,,0.33073103427886963,0.040587276220321655,0.03207488835323602,0.5966068245470524,Other
J.P. Crawford,,0.00025456759613007307,0.896994948387146,0.08844854519702494,0.014302020979812369,Black
J.P. Feyereisen,,0.01277320645749569,0.7532783150672913,0.030300302430987358,0.20364830852486193,Black
Jack Flaherty,,0.2736024260520935,0.0008997733821161091,0.004301094508264214,0.7211967557668686,Other
Jack Larsen,,0.8807229995727539,8.756442548474297e-05,0.000974486640188843,0.11821495741605759,White
Jackie Bradley Jr.,,1.277772753383033e-06,0.9994389414787292,0.0005038400922785513,5.592285299371724e-05,Black
Jackson Kowar,,0.8605389595031738,0.006962996907532215,0.014602768933400512,0.11789524182677269,White
Jacob Barnes,,0.2733311355113983,0.0014728923561051488,0.02587882539955899,0.6993171274662018,Other
Jacob deGrom,,0.670438826084137,0.009348420426249504,0.05332338064908981,0.26688946038484573,White
Jaime Barr�a,,0.0012148525565862656,0.009559315629303455,0.9299251155462116,0.05930071897455491,Asian
Jake Bird,,0.40410348773002625,0.0951894000172615,0.0501598808914423,0.4505472630262375,Other
Jake Brentz,,0.6822907328605652,0.0013225345173850656,0.007600609969813377,0.30878619849681854,White
Jake Burger,,0.0195444468408823,0.0008547864854335785,0.9752649376459885,0.004335929173976183,Asian
Jake Cave,,0.9477749466896057,0.00015556963626295328,0.012253727909410372,0.03981581283733249,White
Jake Cousins,,0.8014155626296997,4.064413587911986e-05,0.007126863085431978,0.1914169965311885,White
Jake Cronenworth,,0.1256328523159027,0.0012104407651349902,0.8609590198466321,0.01219763862900436,Asian
Jake Diekman,,0.8575078845024109,0.0012792600318789482,0.014607071469072253,0.1266057752072811,White
Jake Fishman,,0.5416538715362549,0.011591385118663311,0.013049788773059845,0.4337049126625061,White
Jake Fraley,,0.0947350338101387,0.01762285642325878,0.8516325859818608,0.03600952681154013,Asian
Jake Hager,,0.8046152591705322,0.004181478638201952,0.008896911225747317,0.18230640143156052,White
Jake Lamb,,0.9875831007957458,0.0001372703700326383,0.003914808989065932,0.008364754263311625,White
Jakob Junis,,0.0036534203682094812,0.9374741911888123,0.030025932006537914,0.028846439789049327,Black
Jalen Beeks,,0.4861639440059662,0.05104146897792816,0.005804627668112516,0.45698994398117065,White
James Kaprielian,,0.5987070202827454,0.00222109560854733,0.22570396505761892,0.17336786538362503,White
James Karinchak,,0.9612046480178833,0.0001364994386676699,0.021157306990062352,0.01750156655907631,White
Jandel Gustave,,0.011605562642216682,0.10475309938192368,0.7622145875357091,0.1214267429895699,Asian
Janson Junk,,0.6095919609069824,0.0001440995984012261,0.003081351052969694,0.3871825709939003,White
Jared Koenig,,0.9919493198394775,3.110893885605037e-05,0.000969786287896568,0.007049814914353192,White
Jarl�n Garc�a,,0.0009200563072226942,0.9216903448104858,0.04119706607889384,0.03619242482818663,Black
Jarred Kelenic,,0.30038532614707947,0.04309109225869179,0.3473093444481492,0.3092142939567566,Asian
Jarren Duran,,0.7053307890892029,0.0006482686731033027,0.16841037257108837,0.12561055459082127,White
Jason Adam,,0.8116330504417419,0.0011929271277040243,0.005881742341443896,0.1812923401594162,White
Jason Alexander,,0.24944758415222168,0.022648857906460762,0.19078207155689597,0.5371215865015984,Other
Jason Castro,,0.5689912438392639,0.00011671755783027038,0.0023028255091048777,0.42858922109007835,White
Jason Delay,,0.7266583442687988,0.0011668269289657474,0.21122574547189288,0.06094902940094471,White
Jason Foley,,0.10545242577791214,0.10890177637338638,0.14124225359410048,0.6444035172462463,Other
Jason Heyward,,4.6672471398778725e-06,0.9996236562728882,0.00021178858696657699,0.00015986463381523208,Black
Jason Krizan,,0.9686768651008606,4.429979526321404e-05,0.001223675710207317,0.030055131763219833,White
