First Name,Last Name,Score,Prob,ProbAlt,Race,Alt
dina,asher-smith,3.2255573866156855,0.5654584777618082,0.8556967356870412,White,Black
funa,nakayama,21.026123638326546,0.9343859958024774,0.9868888242142025,Asian,Black
tadej,pogacar,32.558784391151455,0.9494345124769834,0.9799220967390261,White,Asian
alexander,massialas,0.11181774859270438,0.40346246705269107,0.8752970387301052,Other,White
cory,juneau,5.046133609407597,0.6357193350354715,0.882813716160247,White,Black
josh,kerr,6.814192529738241,0.7113578266616818,0.8776873657522707,White,Black
seojeong,yeo,32.58986577116564,0.9494370040034623,0.9834563209849776,Asian,Black
bruno,fratus,5.637421220246441,0.6637278391946614,0.758124658942761,White,Black
pusarla,venkata,14.654997527823848,0.8929169905508628,0.9318416357961333,Asian,Other
anthony,sinisuka,8.400707369682907,0.7601400565673937,0.8435953003789053,Black,White
fabrice,zango,23.20878027154346,0.9413751802156888,0.9655869900583981,Black,Other
yaroslava,mahuchikh,9.81454314506701,0.8020652389483495,0.8894266355773081,White,Asian
sebastian,brendel,9.788896327963055,0.801561501563427,0.9252882938728053,White,Other
bryony,page,3.231141787753257,0.5657349029501793,0.8872059484350999,Black,White
rossella,fiamingo,6.004380914849235,0.6744398098173375,0.7583598214914127,Other,Black
evan,dunfee,10.895455870612134,0.8290498935094865,0.881213651035976,White,Asian
letesenbet,gidey,17.504315863053087,0.9191618153619401,0.9535940531041507,Black,White
alice,kinsella,4.130516492930199,0.603458011032923,0.9048349784264932,White,Black
jagger,eaton,2.6210969150215875,0.5365355671439344,0.8826095051430791,White,Black
kirani,james,11.396936282285349,0.8379054526780448,0.8936737925060508,Black,Asian
jacob,kiplimo,12.92291478511523,0.8673861538884418,0.9350679737102832,Black,White
sky,brown,6.410297619793322,0.6937089286406518,0.9453446880623468,Black,White
jack,laugher,9.186850451760746,0.7851325963578486,0.8580620591508897,White,Black
eleftherios,petrounias,18.25438276878071,0.9215444447452185,0.9731402142048847,White,Other
bianca,walkden,0.687827367017474,0.4434491894202498,0.7582630739189583,White,Black
lydia,ko,13.290823124323637,0.8716149613909389,0.9170839659046645,Asian,Black
alexandra,patricia,7.075142481893252,0.7195098834744202,0.8497325382207883,Other,White
gregorio,paltrinieri,10.733038482162234,0.8250899450423589,0.8884231148783348,Other,Asian
chloe,dygert,10.407858378577899,0.8149393639883804,0.8860469928476173,White,Asian
mai,murakami,43.5845957728279,0.9727340270379703,0.9868888242142025,Asian,White
maykel,masso,1.3355547614259429,0.4814285077633715,0.7576276498862692,Other,Black
alison,dos,1.1237129290952568,0.4700654285210801,0.7553001007349269,White,Asian
jessica,gadirova,24.547290372098068,0.9423739216422109,0.9765159691978755,White,Other
vitezslav,vesely,37.36748237478549,0.9727340270379703,0.9868888242142025,White,Asian
dušan,domovic,35.34040620637341,0.9595025950235656,0.9868888242142025,White,Asian
megan,tapper,12.718985899565233,0.8642784830024356,0.9462525891207068,White,Black
lukas,weisshaidinger,24.828945591263853,0.9424610604466144,0.9696600435995341,White,Asian
damir,martin,9.085378912874281,0.7812536624691203,0.852124417300584,White,Other
pernille,blume,6.782445605043845,0.710213284266539,0.9404788547855708,White,Black
marcos,moneta,25.36809604386794,0.9434520621204282,0.9793880614012112,Other,White
