First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
oleksandr,abramenko,0.9833695292472839,6.495718025689712e-06,0.00010201294026046526,0.016522050253115594,White
nikita,gusev,0.1657392382621765,0.0003069201484322548,0.005012192530557513,0.8289416376501322,Other
hilary,knight,0.928486168384552,3.0498706109938212e-05,0.00025518948314129375,0.07122817449271679,White
anton,smolski,0.9997344613075256,5.005499588150997e-07,4.236354641307116e-06,0.0002608542636153288,White
min,kyu,0.00010959951760014519,7.750540476081369e-07,0.9997779320565314,0.00011169953268108657,Asian
evgenia,tarasova,0.9348588585853577,0.0001320390438195318,0.0011446580901974812,0.06386441178619862,White
linus,strasser,0.7359039783477783,2.5316619485238334e-06,5.1822773457388394e-05,0.2640416114591062,White
martin,ponsiluoma,0.955233097076416,3.238284625695087e-05,0.029927592979220208,0.01480689225718379,White
katharina,althaus,0.9085150957107544,7.2769448706822e-06,0.00010545816712692613,0.09137212985660881,White
queralt,castellet,0.7025377154350281,4.3462758185341954e-05,0.0006521349569084123,0.2967666033655405,White
vincent,zhou,0.003932935651391745,0.002104152226820588,0.871137488167733,0.12282543815672398,Asian
eric,frenzel,0.3729490041732788,0.0012259696377441287,0.062154825223842636,0.5636701583862305,Other
julia,marino,0.9860852956771851,1.9616554709500633e-06,9.928390113600472e-06,0.013902760983910412,White
david,wise,0.18977724015712738,0.0011443832190707326,0.6795871066860855,0.12949126586318016,Asian
alexandra,burghardt,0.9920505881309509,2.4678208774275845e-06,3.2041002214100445e-05,0.00791492807911709,White
magnus,nedregotten,0.988678514957428,2.2160966182127595e-06,5.19218338013161e-05,0.011267313006101176,White
hans,christer,0.9986276626586914,5.409459845395759e-06,1.8125981569028227e-05,0.001348835721728392,White
laurent,dubreuil,0.9263066649436951,2.0368019249872304e-05,0.000572684541111812,0.07310022553429008,White
yurika,yoshida,0.0014204082544893026,8.238384907599539e-07,0.998240292347873,0.00033843296478153206,Asian
alexandra,trusova,0.9548981189727783,8.837343921186402e-05,0.00027983286418020725,0.044733667746186256,White
alexa,scimeca,0.9990366697311401,4.733162484171771e-07,2.1662280289547198e-06,0.0009606281601008959,White
daniela,ulbing,0.9978044629096985,2.2042204363970086e-06,0.00084259149502941,0.0013507218100130558,White
mons,roisland,0.9993841648101807,3.1940251687956334e-07,5.480711195104959e-06,0.000610028193477774,White
kristin,skaslien,0.9733744263648987,3.5428656701697037e-06,3.727166631506407e-05,0.02658461290411651,White
jaelin,kauf,0.16315217316150665,5.6333676184294745e-05,0.8258303648399306,0.01096115680411458,Asian
anna,berreiter,0.9708452820777893,6.577670774277067e-06,0.0003741634718608111,0.0287739138584584,White
ryan,cochran-siegle,0.9976136684417725,2.1044854747742647e-07,2.7304303330311086e-05,0.002358717694733059,White
cassie,sharpe,0.7554976344108582,0.0005124890012666583,0.09484242863254622,0.14914751052856445,White
maddie,rooney,0.9991315007209778,1.1703027666953858e-06,2.467315277954185e-05,0.0008426987042184919,White
satsuki,fujisawa,0.3258031904697418,0.03702465072274208,0.35023779049515724,0.28693439811468124,Asian
federico,pellegrino,0.3458074927330017,0.06412433087825775,0.02508650068193674,0.564981684088707,Other
toni,eggert,0.07472388446331024,0.3635481297969818,0.25016654282808304,0.31156138330698013,Black
jutta,leerdam,0.37827157974243164,0.1412951946258545,0.2055342011153698,0.27489905059337616,White
jaewon,chung,0.17555652558803558,0.1153835877776146,0.48113859817385674,0.2279212512075901,Asian
sofia,goggia,0.34310176968574524,0.08860595524311066,0.27752894908189774,0.290763296186924,White
chinami,yoshida,0.38712453842163086,0.06515543907880783,0.1463679252192378,0.40135205537080765,Other
chloe,trespeuch,0.1953756958246231,0.015275985933840275,0.20224599540233612,0.5871024131774902,Other
vladimir,morozov,0.48993566632270813,0.04120862856507301,0.31295619904994965,0.15589960291981697,White
axel,jungk,0.0671071857213974,0.14507433772087097,0.5851908419281244,0.20262759365141392,Asian
michela,moioli,0.20898284018039703,0.021359696984291077,0.34130576252937317,0.4283517301082611,Other
alex,fiva,0.16889360547065735,0.1885976791381836,0.37467721104621887,0.2678314708173275,Asian
jackie,narracott,0.12308298051357269,0.23070670664310455,0.5401270017027855,0.10608331114053726,Asian
mirjam,puchner,0.20052683353424072,0.1245390921831131,0.3757620044052601,0.2991721034049988,Asian
nana,takagi,0.33028069138526917,0.18620026111602783,0.31835024803876877,0.16516883671283722,White
marielle,thompson,0.03042503073811531,0.10078414529561996,0.5671391785144806,0.3016516324132681,Asian
mariama,jamanka,0.02265581488609314,0.5440821647644043,0.2897404208779335,0.14352160692214966,Black
colby,stevenson,0.24373629689216614,0.16084440052509308,0.3270413465797901,0.2683778442442417,Asian
hanna,huskova,0.22577399015426636,0.22106033563613892,0.219557274132967,0.33360838145017624,Other
meryeta,odine,0.13139154016971588,0.3950515389442444,0.240633187815547,0.232923723757267,Black
alexander,terentev,0.07769900560379028,0.07322632521390915,0.6578783690929413,0.1911962889134884,Asian
shoma,uno,0.04740055650472641,0.14830107986927032,0.5734664164483547,0.23083191365003586,Asian
akito,watabe,0.06226363778114319,0.33360761404037476,0.3554907366633415,0.24863803014159203,Asian
alexander,loginov,0.26287370920181274,0.08086717873811722,0.1299029476940632,0.5263562239706516,Other
antoinette,de,0.048757053911685944,0.06053720787167549,0.7613202948123217,0.12938551045954227,Asian
karl,geiger,0.1500260978937149,0.08143551647663116,0.5872255321592093,0.1813129335641861,Asian
franziska,preuss,0.400065541267395,0.059508174657821655,0.3562640775926411,0.18416213616728783,White
ilia,burov,0.0910152718424797,0.10385920107364655,0.5527934953570366,0.252331979572773,Asian
mark,nichols,0.36991825699806213,0.09294160455465317,0.28964085783809423,0.2474992349743843,White
brad,gushue,0.8029404282569885,0.0011650664964690804,0.08372807665728033,0.11216634884476662,White
mark,mcmorris,0.2474399358034134,0.1129569262266159,0.4172915741801262,0.22231152281165123,Asian
wataru,morishige,0.30766043066978455,0.15054777264595032,0.35753120481967926,0.18426067009568214,Asian
james,crawford,0.12077874690294266,0.15224984288215637,0.4154476150870323,0.31152379512786865,Asian
christine,de,0.12300650775432587,0.5358477830886841,0.2138851322233677,0.12726058065891266,Black
dorothea,wierer,0.16366854310035706,0.023110589012503624,0.5749134756624699,0.2383073940873146,Asian
havard,lorentzen,0.2215983271598816,0.08659163862466812,0.3783554155379534,0.31345460563898087,Asian
sara,mcmanus,0.10610371083021164,0.0010906278621405363,0.8699701303848997,0.02283552009612322,Asian
frida,karlsson,0.18978412449359894,0.15118339657783508,0.324793916195631,0.33423858880996704,Other
sergey,ridzik,0.07721569389104843,0.2912482023239136,0.4483262598514557,0.1832098811864853,Asian
rachel,karker,0.178418830037117,0.26327022910118103,0.37086978554725647,0.18744112737476826,Asian
vanessa,hinz,0.12592270970344543,0.06086054816842079,0.6196530573070049,0.19356375187635422,Asian
wakaba,higuchi,0.1314830332994461,0.17544053494930267,0.5546073466539383,0.13846906647086143,Asian
sena,tomita,0.5134215950965881,0.038432419300079346,0.28664356004446745,0.1615023985505104,White
ebba,andersson,0.033247366547584534,0.7484655976295471,0.14019334875047207,0.07809364749118686,Black
min,seok,0.08776871114969254,0.3926312029361725,0.281367901712656,0.23823226615786552,Black
semen,elistratov,0.22332465648651123,0.07271692156791687,0.539653841406107,0.16430458053946495,Asian
ryuichi,kihara,0.17449700832366943,0.02395522966980934,0.47963553201407194,0.3219122365117073,Asian
kristers,aparjods,0.20404747128486633,0.14441941678524017,0.5050208568572998,0.14651226252317429,Asian
nadia,delago,0.00501624122262001,0.6379610300064087,0.24566506873816252,0.11135768704116344,Black
anastasiia,smirnova,0.16016849875450134,0.1597032994031906,0.4297241382300854,0.25040408968925476,Asian
teresa,stadlober,0.13301746547222137,0.047277022153139114,0.654413815587759,0.16529163904488087,Asian
sylvia,hoffman,0.0632181465625763,0.46392539143562317,0.21733233332633972,0.2555241286754608,Black
mathieu,faivre,0.1779986321926117,0.11605502665042877,0.42984582483768463,0.2761005237698555,Asian
stephan,leyhe,0.0025432812981307507,0.6258485913276672,0.22588184848427773,0.14572624367428944,Black
fanny,smith,0.08317452669143677,0.044985052198171616,0.7162072723731399,0.15563315339386463,Asian
jan,scherrer,0.3413752317428589,0.22485706210136414,0.23083101119846106,0.20293670892715454,White
almida,de,0.12367471307516098,0.1696871817111969,0.5653526857495308,0.14128540828824043,Asian
justin,kripps,0.1585237830877304,0.07882976531982422,0.5750151686370373,0.18763121962547302,Asian
tess,coady,0.1466509848833084,0.30301961302757263,0.41029535792768,0.14003402460366488,Asian
hanne,desmet,0.08697512745857239,0.12439636141061783,0.5965432301163673,0.19208530569449067,Asian
daniela,maier,0.02865254320204258,0.7954490780830383,0.1184421731159091,0.05745616916101426,Black
ikuma,horishima,0.12271739542484283,0.06446664035320282,0.5688594281673431,0.2439565360546112,Asian
christoph,hafer,0.11058353632688522,0.1920367032289505,0.3820168301463127,0.31536300480365753,Asian
vic,wild,0.24371859431266785,0.011811700649559498,0.5521964626386762,0.19227328151464462,Asian
kim,boutin,0.19051529467105865,0.027202609926462173,0.5317295417189598,0.25055259466171265,Asian
brittany,bowe,0.3012663424015045,0.016014674678444862,0.318198524415493,0.36452044546604156,Other
john-henry,krueger,0.13272055983543396,0.07238619029521942,0.648725563660264,0.14616769179701805,Asian
alex,ferreira,0.032410163432359695,0.2038557082414627,0.620346562936902,0.14338758774101734,Asian
gloria,kotnik,0.060649655759334564,0.39691901206970215,0.35067485831677914,0.19175641983747482,Black
seung,hoon,0.03785854950547218,0.008805031888186932,0.8973869439214468,0.05594946723431349,Asian
angelina,golikova,0.33937305212020874,0.10413781553506851,0.35695020854473114,0.1995389685034752,Asian
kelly,sildaru,0.24208317697048187,0.23615051805973053,0.3270954326726496,0.19467080384492874,Asian
megan,nick,0.2738741338253021,0.12713462114334106,0.3307386338710785,0.2682525999844074,Asian
simen,hegstad,0.15422099828720093,0.04917044937610626,0.5726986713707447,0.22390983253717422,Asian
matthias,sommer,0.16140751540660858,0.0829826071858406,0.4844665713608265,0.2711432985961437,Asian
wengang,yan,0.178916335105896,0.30407094955444336,0.30836785957217216,0.20864487066864967,Asian
kimberley,bos,0.011620821431279182,0.012593455612659454,0.8681343542411923,0.10765140037983656,Asian
krista,parmakoski,0.05090835317969322,0.13886110484600067,0.5061147511005402,0.30411582440137863,Asian
sebastian,foss-solevaag,0.18276412785053253,0.15766550600528717,0.4887937642633915,0.1707765907049179,Asian
tatyana,ivanova,0.2946698069572449,0.1608412116765976,0.3363122493028641,0.20817678794264793,Asian
martina,sablikova,0.14875084161758423,0.14410486817359924,0.5431869272142649,0.16395738534629345,Asian
kokomo,murase,0.4790610373020172,0.001941288122907281,0.4497308558784425,0.06926683522760868,White
dominik,fischnaller,0.1389537751674652,0.1629389226436615,0.4572261944413185,0.2408810555934906,Asian
